frame,tp,fp,fn,gt_count,det_count,avg_conf,inference_ms
464,8,5,4,12,13,0.68615355858436,17.801885027438402
465,8,5,4,12,13,0.7289108175497788,15.399844851344824
466,8,5,4,12,13,0.6958691133902624,16.600076109170914
467,7,5,5,12,12,0.7272815555334091,16.431808937340975
468,7,7,6,13,14,0.6574157838310514,16.020804177969694
469,9,6,5,14,15,0.6130348265171051,18.140003085136414
470,9,4,4,13,13,0.6775123087259439,15.018993988633156
471,9,5,5,14,14,0.6844726098435265,16.751335002481937
472,10,3,7,17,13,0.6941386965604929,15.679874923080206
473,10,3,7,17,13,0.6708825551546537,16.034663189202547
